fmol/mgCDW	Yu2021_N30_005R1	Yu2021_N30_005R2	Yu2021_N30_005R3	Yu2021_std_010R1	Yu2021_std_010R2	Yu2021_std_010R3	Yu2021_N30_010R1	Yu2021_N30_010R2	Yu2021_N30_010R3	Yu2021_N30_013R1	Yu2021_N30_013R2	Yu2021_N30_013R3	Yu2021_N30_018R1	Yu2021_N30_018R2	Yu2021_N30_018R3	Yu2021_N30_030R1	Yu2021_N30_030R2	Yu2021_N30_030R3	Yu2021_N30_035R1	Yu2021_N30_035R2	Yu2021_N30_035R3	Yu2021_Gln_glc1R1	Yu2021_Gln_glc1R2	Yu2021_Gln_glc1R3	Yu2021_Gln_glc2R1	Yu2021_Gln_glc2R2	Yu2021_Gln_glc2R3	Yu2021_Gln_N30R1	Yu2021_Gln_N30R2	Yu2021_Gln_N30R3	Yu2021_Phe_stdR1	Yu2021_Phe_stdR2	Yu2021_Phe_stdR3	Yu2021_Phe_N30R1	Yu2021_Phe_N30R2	Yu2021_Phe_N30R3	Yu2021_Ile_stdR1	Yu2021_Ile_stdR2	Yu2021_Ile_stdR3	Yu2021_Ile_N30R1	Yu2021_Ile_N30R2	Yu2021_Ile_N30R3
YOR179C	0	5.813897864	5.644525338	0	7.10194294	7.085419329	7.219827757	6.361138498	0	10.77051896	9.443339616	9.196718701	0	10.82355368	9.89467835	15.90234182	17.94416132	12.52385926	17.29717768	16.69516066	17.11584579	0	12.29528649	11.32177279	8.69742341	7.694842063	7.938873492	0	12.16869147	12.23854126	8.45209165	7.830629312	9.561986726	0	12.63747303	13.99201609	0	6.436806285	6.766415152	24.07746692	14.34109678	17.0931846
YOR180C	82.84271993	104.8286575	78.52727701	128.2914262	102.2382478	120.8422512	26.40223981	29.70822154	33.91056897	35.76498876	31.62078195	28.68659644	25.36758188	21.35334087	37.27085405	20.33330865	16.35092554	20.22253	13.90748801	19.38553897	36.01077783	78.69974415	52.20207545	73.46505571	105.3656804	88.03852717	116.0713851	40.15399455	66.71610301	69.54508519	328.0315926	312.6674652	291.5093992	67.41596339	86.81098422	94.54615635	82.76597131	70.24668312	108.7226348	46.36947206	79.91888822	65.51643571
YOR191W	1.75475299	1.654758741	1.6643236	2.380672031	3.393468075	2.231840322	1.606967315	1.748274189	1.010063226	2.397118219	1.779958976	2.041397514	2.347483922	2.055453174	2.475028133	2.908806626	3.519328239	3.349617048	3.699232645	3.574109725	3.635416651	2.944147035	4.381164921	5.843208072	4.061929232	2.080716662	2.380797994	1.122316814	2.274404349	2.296830973	2.765040761	4.315963423	2.693560356	2.976579379	2.656486603	2.843903602	2.241438038	3.123570951	2.349277497	2.877409353	3.496668862	2.511321472
YOR195W	1.969823953	2.294892584	0	3.523260092	4.893962763	0	0	0	1.925523539	0	0	2.143864573	2.39989539	0	0	3.952803595	0	0	0	0	0	5.382746178	5.925473788	0	0	0	0	1.492704237	3.288966317	0	4.215809018	0	0	3.773254114	3.748828221	0	3.076629286	4.537595281	0	0	0	0
YOR197W	180.4732676	132.4781234	186.2625238	251.8760696	214.4697196	264.9908988	153.382531	171.9759348	191.9606401	213.2635454	156.3611777	175.1112281	197.3359714	208.2309371	212.7271515	223.1422113	240.142573	215.815451	231.8695705	201.0255361	232.2797949	295.2321193	268.3293573	495.3471326	397.5485319	197.2256066	256.0430905	108.2993404	179.5333916	218.7155379	205.1962772	333.8560357	290.1397007	274.4138674	202.1492751	260.9228504	198.0788526	240.1905161	177.7837034	184.9239126	219.7572335	196.0082777
YOR239W	111.195847	105.020661	109.4306601	124.317727	141.492444	130.5188487	83.18158832	87.47565791	95.68194962	141.5102551	103.7738744	112.6482439	125.6285716	125.0348636	126.4336703	169.9566711	192.3275809	184.0650432	211.4647501	225.6482712	207.843885	136.1040769	287.8442299	224.8655809	217.5251649	115.2171237	150.574611	75.59462731	140.3436191	147.9888572	172.4246207	225.3253919	192.8506689	157.9978334	158.4113976	158.1712586	138.4265679	183.8931803	149.1481496	165.621354	181.8408262	169.3726499
YOR241W	54.54135941	48.84128025	51.52305537	80.28037047	66.84981795	52.42708106	41.770355	38.07029143	62.07841826	73.03053288	64.86522029	60.96296476	57.54500872	66.00418294	68.87387686	93.11144505	108.4068368	105.389525	126.8039454	128.9039491	134.296067	98.93815189	94.48900796	149.6493854	89.90339003	47.90908954	54.19872429	42.45348814	71.32186004	69.61158452	75.87969478	90.35845603	69.18682067	82.46693122	74.57907001	81.27133356	64.85903776	68.93158064	63.88868323	96.44070822	93.24089674	86.22706458
YOR246C	40.78340851	28.06771677	35.60261588	30.56156409	27.76957716	44.43777431	26.75150178	30.70439316	17.92706614	33.23491282	29.32821559	31.76553179	30.9025525	34.00747665	34.87165692	54.89397866	49.47522322	52.64731569	58.32534579	59.95870444	58.49215257	48.75284263	30.26604084	50.81794531	53.62395777	29.34236983	30.21375599	16.65309933	58.2491753	36.71093528	43.83759199	38.4631436	36.38204237	51.00388049	43.23196229	44.05140669	32.83113109	36.84818843	36.27519928	34.50956589	39.61263894	33.13042884
YOR249C	0.877628589	1.023164579	0.630642332	0.931806221	1.175233753	1.183480246	0.876402854	0.91708919	0.828778834	1.055303436	0.920222993	1.116375164	0.9532975	1.235249984	1.094902953	1.316728892	1.962970785	1.335646118	1.916097271	1.405981453	1.420282852	1.125848759	1.865658063	0.748343167	0.874169284	0.948548442	1.186694406	0.820018892	1.463249554	1.409174071	1.395011347	1.111470848	1.467502869	1.58213391	1.71693924	1.578598337	0.817453013	1.462169544	1.048638143	1.906589549	1.466380636	1.202052906
YOR250C	19.56903328	18.7295573	24.76733193	27.32404414	34.25328345	21.5908563	16.53100391	17.26621695	24.81545324	22.41083979	18.06302222	18.73202308	20.96886078	22.69489587	21.3576469	22.90435608	26.86502261	23.38323346	27.53602352	23.45390077	31.7522191	43.42164451	71.03104245	45.33785493	40.03207489	19.16067673	24.89204772	14.24017893	22.59296891	24.43676377	28.8182455	31.72006087	30.09499236	31.17795609	27.84003778	23.63790801	20.91767664	36.34536775	24.75484734	28.47423239	34.91719698	29.81280507
YOR251C	379.0906449	403.9403314	297.2537772	384.7426919	509.6144649	332.7747367	268.1133747	313.1347551	395.6802727	402.6954551	347.6333629	372.5150971	364.9952848	350.5189677	334.5111546	485.4883239	533.6431101	486.7341027	609.1925892	644.9187513	601.6614712	645.8878267	851.652654	630.6058156	475.4002188	264.4726288	379.246368	425.3253069	561.9371952	549.0135899	558.6309162	567.0430853	500.8357832	827.1622581	739.6882381	565.749913	316.1991011	556.086998	361.6912604	1011.737101	642.3093702	738.4898528
YOR252W	106.2155864	90.58359735	112.6182895	146.9825304	194.845622	163.8312836	87.24047519	94.70789799	129.8103748	135.5958609	119.4111705	118.5122609	142.7242667	166.1043441	146.204845	318.1524109	341.1747732	191.1441684	450.0682464	367.3586496	381.2874472	224.6736047	337.5614643	235.4165521	249.1675081	194.7188497	224.7541471	77.99865544	174.4669782	149.0881366	215.275221	251.6602106	188.4394261	171.456504	174.5898464	166.4480872	209.9269643	260.3653554	206.6989024	220.1788504	195.082523	238.0586276
YOR253W	19.47795929	13.27852131	0	27.20182668	13.80865186	16.12770943	19.39946954	10.28767854	33.31405824	39.21149701	30.84150766	31.41619419	36.17342256	0	27.77489145	64.84774399	0	71.47397025	0	99.51959439	94.85734619	44.75670463	12.93589871	0	0	32.09130379	40.75461639	33.80251135	52.99156651	50.43083662	30.25084761	0	31.01774492	42.33414266	50.8681659	48.8190387	30.99864945	21.18332876	0	0	40.78599604	106.1756683
YOR256C	5.252406606	5.050991914	4.779105571	8.581333098	9.217148484	7.374771155	3.761508343	4.242071309	2.865887459	5.22730528	4.009333639	4.599449839	4.677438474	4.908632471	5.28389737	5.438398086	5.081932327	7.942155212	6.539749587	8.535561426	8.730980235	10.35893019	11.22217437	16.03995881	15.63974022	5.40076621	7.012560297	2.544227993	5.188847886	5.597643882	8.996209792	9.082990584	10.90756208	7.251412214	5.983513088	7.701947557	6.976149928	10.09221176	7.2897018	8.278419088	8.285748137	6.013346089
YOR261C	146.7643134	141.5514874	141.6975497	287.3252781	224.7855682	201.6612688	120.3566829	123.5833779	57.08946695	128.8710763	120.4881911	131.7014923	119.8025932	127.201969	131.8068745	160.9612822	138.0098728	104.5756491	156.3572943	132.9407796	179.3409141	388.5206299	287.5384973	270.1549875	299.5766202	116.8368106	138.7287867	73.47649222	159.9439312	186.596519	174.7072638	208.056445	160.3984252	211.3964133	180.9234127	210.9580513	166.1448253	280.2536215	108.8931644	123.0380556	116.70425	125.8774142
YOR267C	94.75199784	94.32798513	91.89355778	150.8337621	147.6338162	137.9937373	67.21412477	70.96758277	100.7543441	99.35348164	84.76879291	84.97809871	102.9351743	117.0720837	106.6177384	139.2476811	134.6857627	122.7881538	151.3325608	130.0172178	168.8052304	223.4331189	266.5957273	272.1312544	186.1956159	103.2345486	141.9828334	80.35716979	114.7884912	124.0529001	199.2531837	232.9577417	210.6349555	149.1590468	128.8519413	139.1118349	119.7547069	167.2554791	114.6758713	131.5935754	149.5279647	127.7507235
YOR294W	51.83934198	42.19925538	54.49457819	93.02357165	93.94422556	78.44831104	39.3906943	35.85788529	55.50929116	53.5958949	43.27659629	46.02878461	62.86873651	61.99225831	57.17530333	121.155705	117.3661293	98.51582912	123.2292974	104.6691756	135.7905766	123.5407262	106.505932	170.7481823	126.6679	77.30107071	76.53225648	35.80346702	61.46261835	60.22835584	91.43981251	124.517362	111.5565102	86.10705679	64.18188984	69.40330705	75.07351836	89.18810019	81.38072066	66.79404487	82.80192883	74.143013
YOR304W	33.16661286	31.93007635	26.9058218	36.11681595	41.18651547	31.86541756	27.38391255	29.94954616	25.33696918	37.13168313	30.87268806	32.92251347	33.5540644	33.73659593	36.1092557	38.38927139	29.77762398	39.5596454	70.13546473	42.58255612	42.72115625	52.77660189	60.93438467	62.52850766	46.9035128	30.05977515	36.74936932	22.21705773	36.78407948	40.9936669	40.87086536	42.25292585	38.50655939	54.66824714	42.80720364	44.99983808	36.23260023	51.87321677	32.81566771	45.19498391	44.18533787	38.35355865
YOR352W	11.74830728	9.867323556	10.73417714	22.79303088	11.86378749	18.46355234	12.02954715	12.0049261	9.069526406	15.50833827	10.94719044	15.63711451	12.08919779	15.70741583	14.79007532	23.37579179	22.48959063	18.91703559	23.48953989	19.18462529	21.63699384	23.1807601	4.24366805	3.319740046	11.42214792	11.88166537	23.03827287	6.93711088	17.24598753	15.70290313	16.1070233	15.55215123	20.08867805	27.88818167	16.99714925	19.60580174	17.31570098	10.00401863	14.62289788	20.88671723	13.99258939	14.76000794
YOR353C	46.56403924	42.13400192	37.08552384	53.8524083	48.0887072	42.68075212	39.38957055	40.27633871	43.85472151	63.86399424	50.71192301	61.34663162	66.71610795	65.04820519	67.78180985	101.6630587	95.39569468	91.86632482	102.2682326	96.70664121	108.0744792	53.10514402	58.46540286	59.95122619	62.14839532	46.53880122	40.90743511	36.61924259	62.52396602	68.94297744	82.93829049	85.70086393	80.82305334	82.81268566	70.2402838	77.8149762	55.19331421	67.51348236	57.09026092	65.45376884	75.40310101	47.54927234
YOR354C	85.88103198	79.4406767	85.86017197	279.7700462	267.6896415	230.1494841	81.96615307	85.3342567	66.21196339	126.2882494	104.9273062	105.865008	147.1038214	135.4003022	151.3819469	248.0225788	257.7881139	255.0448103	282.1924369	273.935568	285.0633095	355.7545655	391.0695113	391.064497	285.438377	137.3713809	172.5001909	68.88646894	139.8236461	154.6979006	292.3793753	383.5917671	296.428441	168.9198756	148.084647	173.6298455	181.2614326	229.0198296	168.0646112	153.9603756	185.4803879	145.5545576
YOR356W	586.3724331	533.8193463	621.7131885	1009.708479	1076.923462	981.5565343	483.7543181	585.0285971	695.9913305	773.7074849	603.3227705	630.034636	683.3603409	719.7633316	791.9704687	855.6262467	913.4896246	743.8775282	811.643338	691.6913047	650.5230118	1056.041422	1335.564709	1122.590724	1126.059924	732.9361336	919.3354915	524.5238847	875.6501178	893.2358385	1203.440121	1532.477712	1385.80173	1031.306993	925.6964342	987.145754	760.2441695	1014.560725	772.3003769	1150.683852	1009.869774	837.1101784
YOR357C	288.2382507	292.2533062	343.8625082	334.0903332	325.6298596	328.2613819	200.1125333	224.8424755	273.7776803	240.7496653	203.2200155	199.8158386	227.861263	212.9078674	254.1499437	270.3978637	295.2508562	260.3727174	267.7643564	242.0093571	315.2518441	406.4587705	549.9876301	622.5575073	496.335297	264.8328139	343.9855586	136.2670313	268.3769061	317.2031154	307.3369353	388.9310047	360.2643968	368.9778414	364.197002	312.5721851	295.6602941	384.0786468	292.6955367	323.1220113	358.3355708	384.7941487
YOR371C	0	1.997685417	8.567793132	0	1.981269676	0	2.467927516	0	0	3.379151087	0	3.533623482	0	1.012085769	0	5.974020163	1.218117468	3.061574544	1.127420603	3.207608859	0	0	0.538576797	26.64088357	9.013415886	3.240191007	0	0	4.86210406	0	4.079534703	1.908071047	5.412108518	0	4.264475123	5.375594837	0	3.226202948	5.981787014	3.494386688	6.425739945	0
YPL176C	5.411480951	5.147772436	5.017493156	9.639730728	9.984109227	8.457123675	4.945327083	5.556573787	4.46663189	7.494291614	7.214657785	6.471542193	8.486341206	7.941770089	8.777667862	11.14965973	11.49737345	11.86790728	13.16206369	14.21012273	17.32811815	14.0824503	17.08413022	15.2231425	12.38838076	6.437819168	7.651321114	4.776419429	7.892151018	9.246493848	12.63608598	14.26440634	12.02583398	11.03983075	8.839808711	10.37358178	9.265159492	12.95868786	7.992988489	8.455134236	9.626994384	9.616793616
YPL178W	248.6530913	228.8580828	223.8269477	337.6847802	286.9832546	259.6655033	181.405438	171.1284091	216.1264234	238.6529412	197.874655	204.7892124	204.1325147	236.5115733	225.4956114	344.4381211	404.0876008	360.296491	575.7200698	475.5817438	473.7994715	505.3167162	499.1496705	421.1244779	387.6648251	227.7464289	272.5329398	138.6520288	275.8610967	285.5349692	300.351497	317.8365255	327.8769064	375.1431913	288.7385905	325.8192526	257.5969044	300.9866005	236.0078085	350.163226	352.9941269	314.7500449
YPL180W	5.831581583	6.603814078	11.60352932	6.335342245	6.371034019	5.168511523	4.259260305	4.269857496	9.71939165	7.44716308	6.28506174	5.627480028	5.490306697	7.592164861	6.511292348	7.113899335	8.463819909	7.843546245	6.489835863	9.579345789	9.066553342	6.66401013	7.006943475	7.590998322	8.352535222	4.747673272	6.779180925	4.910412015	8.214567793	7.672065519	8.956301724	10.59580421	7.438477314	9.452100417	8.726248248	7.71813665	5.663375585	6.701957668	7.889708718	13.92382478	9.279846674	8.525337095
YPL181W	2.120290199	1.729374635	2.006677431	2.832554877	1.996240658	1.926096386	1.822372675	1.809299618	2.051030708	2.826614222	2.502658923	2.39943478	2.456433773	2.437392978	2.74289733	3.694581844	3.544675098	3.520154097	3.541083052	4.082985042	4.313273336	3.3380342	2.446743339	2.738789432	2.637361924	2.044822211	2.355466712	1.64135423	2.837186418	3.027982566	2.608567507	2.924996162	2.992465034	3.621596652	2.895587814	3.071902486	2.483690358	2.333828761	2.311925979	2.650940565	3.889010389	3.50694562
YPL184C	222.9244361	182.5267487	230.5242392	284.4469996	278.3502052	284.6705819	209.9673301	237.3324931	240.3645387	314.7627848	290.1233251	278.4436426	313.2157278	291.5379022	347.3454294	448.5699055	351.6799267	402.9490633	373.978051	450.1676539	467.126712	408.9877932	349.1184054	295.8790733	465.4987709	209.9746709	278.1806831	173.7135936	294.8055433	312.5933672	279.9343041	346.2368606	293.3669406	375.5685494	309.4582064	344.4772334	260.2149941	266.1299196	229.3285731	202.1399398	373.8426256	294.5312379
YPL186C	158.3608026	169.4536831	155.4261974	196.9934806	233.2730026	165.3161052	99.11100654	157.0545642	58.49559459	100.6504925	90.94541009	116.4311893	74.47999798	73.85526398	82.35326366	39.06385213	28.29451294	16.45321054	14.86791645	12.89573561	26.44522436	151.7039957	205.8937555	167.6141603	86.5713736	56.79067719	82.84557568	97.72513475	175.3815911	202.2750769	148.7761977	155.9132432	110.0153364	223.2465625	166.1376099	138.7782714	56.51966803	112.0385289	60.63438351	74.98091526	175.3598848	74.90796116
YPL195W	167.9760864	154.3423129	144.8849968	216.640343	248.7151792	194.2413631	118.1247328	139.5400831	73.02256184	131.5084343	108.2933992	126.8802214	127.8083232	124.613115	133.158591	184.0258993	176.2839844	179.4924795	177.3422489	185.3259799	211.581452	347.067182	434.7176569	386.647346	372.5653862	156.9745121	227.028339	81.28028681	165.2681316	184.4459247	217.7491074	274.0749616	230.4119438	234.2956922	183.3109831	203.2590211	185.7339628	308.018693	164.2662578	125.857723	190.6273194	204.8296546
YPL207W	44.5927987	38.9114289	40.90390559	75.93943416	77.65558802	60.18762314	42.60115147	44.59711108	46.01902918	71.07533968	59.61631818	61.65017702	75.8842858	80.43954881	75.64752045	119.9441763	131.1872477	127.9154097	156.549926	148.593906	152.7868575	90.8999269	110.6767463	101.8801103	81.90002929	53.84812064	64.67388854	41.11006959	72.64794157	72.39940041	76.79261828	76.40823752	64.82672856	81.2229887	82.10279323	83.95569876	59.84296594	84.10762647	64.79214662	89.63574161	86.55472548	86.48614241
YPL208W	7.676512887	6.287552323	7.39704372	8.249443146	8.460907748	9.651608716	7.567061323	7.993015111	6.560652596	10.43948311	8.971476887	8.916456024	10.04515249	9.429594876	10.74078849	13.01984549	12.91660295	10.39249097	14.24820149	12.50292311	13.79181577	11.2252919	13.76837532	15.75725404	16.39314783	8.458706897	11.71028712	6.234388015	11.39762097	12.78012659	11.30283754	15.26120546	12.64936748	14.36410082	12.20922503	13.37497913	10.13680064	11.80705008	9.616764205	12.37970984	14.03471325	12.24764744
YPL213W	9.890091051	8.771321845	10.25397702	9.041125184	8.873194016	8.116322435	7.269064195	7.426515732	9.210296122	9.090739618	8.605332199	8.891299421	9.662299774	9.030739141	9.960606242	14.29379893	13.59484593	12.0720267	14.78873236	14.88962138	17.40433943	13.52375765	16.57809794	16.57777046	14.46584707	9.610591729	10.89697634	5.955837264	10.71208595	11.74577847	10.67364122	14.26168169	12.85273473	13.93379603	12.98747264	13.28703061	10.16537981	12.72407871	10.67620262	16.35989736	17.04324787	17.91228409
YPL217C	2.572404092	2.204333752	2.592102238	4.693597943	4.328084194	4.435427245	2.487045478	2.38594185	2.277258553	3.743289223	3.033277577	2.999771592	4.472345789	4.439819633	3.060735599	9.844848302	9.344471521	8.212909476	11.97702507	13.43169752	13.1830727	6.724871851	5.969100597	7.700386083	6.361182622	4.026490856	4.885454936	2.058675611	3.320032541	3.775505657	4.956611524	5.850427446	5.238219515	4.464214246	3.675635278	5.582875082	4.386367716	5.128950563	5.257973961	5.058064276	7.343420579	5.032875657
YPL219W	18.48883926	0	9.21080102	21.32266219	0	12.28865799	8.791372642	14.24839674	8.820288753	13.94050793	12.19551583	0	19.3272011	15.49702948	16.8621105	0	26.23372403	26.37721161	31.69322434	35.6282757	15.46963857	31.94123784	0	15.48603639	17.3562836	12.77039426	17.79611007	9.522526071	0	22.77220228	0	22.86555065	18.05827344	30.23262812	0	16.31926259	31.591831	0	16.81459066	22.65028836	25.65674185	18.24965207
YPL222W	103.7723057	97.67852557	85.05967326	164.9346341	163.7321914	120.9494338	69.58337487	77.90684872	83.35774736	100.959151	86.13779334	84.64679948	76.65463319	81.56219604	81.41452177	82.8718589	86.77420671	88.17694705	84.23277772	90.17535072	89.85090873	169.4970758	183.8156613	114.3184573	118.700664	93.38950582	122.8188773	70.68627172	112.8079487	117.3967022	100.5387127	102.5089076	101.4590726	131.6911687	121.4102167	127.8772938	91.68034432	117.8214161	131.2024294	119.7640936	154.9756711	145.6922601
YPL224C	1.400515605	1.080267625	0.908739752	1.739590627	1.871944789	1.856413973	1.002713246	1.03913567	1.255007547	1.654599797	1.556570259	1.442099463	1.750899259	1.674297415	1.933478794	2.623624183	2.650864575	2.588801134	2.769969193	3.073852189	3.171967342	3.914509216	2.677723954	2.344481573	2.356891158	1.796260038	2.203831465	1.049077517	1.93644717	2.106661429	3.367638962	3.546007388	3.258001743	2.376353965	1.941838984	2.295999564	2.207289398	2.380682477	2.36549945	2.145932609	2.335514415	2.443335165
YPL225W	1124.465568	1096.720887	1104.759239	1074.597367	1220.735233	1040.550778	921.2371268	954.2664333	1352.047249	1465.389382	1282.048594	1241.326688	1235.610256	1160.311605	1315.651084	1581.19327	1694.295678	1544.128649	1847.231164	1841.543225	1920.962401	972.8264042	1322.423215	1465.636787	1560.832313	1154.590559	1427.348975	1080.406001	1695.153142	1668.894429	1694.152769	1817.049948	1613.804603	1915.051447	1876.073665	1895.483419	1313.553521	1462.146996	1354.50593	2057.067947	2483.599967	2098.562804
