copy/pgCDW	Lahtvee2017_REF	Lahtvee2017_EtOH20	Lahtvee2017_EtOH40	Lahtvee2017_EtOH60	Lahtvee2017_Osmo02	Lahtvee2017_Osmo04	Lahtvee2017_Osmo06	Lahtvee2017_Temp33	Lahtvee2017_Temp36	Lahtvee2017_Temp38
YKL215C	32.53624962	44.05035018	29.2548651	41.54403248	33.24265473	32.14172085	37.21618483	35.52953675	35.53103047	36.94756683
YKL216W	2559.219788	2386.625328	2170.054368	2450.953554	2730.846387	2585.536891	2862.501924	2499.095708	2841.805466	2688.302699
YKL218C	155.7493702	681.803133	422.3195802	184.2086026	116.9260251	119.765981	107.151442	149.2895122	170.144107	223.9065102
YKR001C	2611.696014	2938.46536	2347.843447	2882.881426	2602.447277	2556.878064	2561.283587	2652.849244	2977.247761	2960.417835
YKR002W	437.7648148	411.9946674	438.6184205	476.0294823	461.3792806	471.7244777	503.2693313	420.7212743	500.8409521	574.8199742
YKR003W	35.77933513	49.11699811	30.15346523	20.13073216	33.01386268	29.23516318	27.86298752	34.82475243	30.34621383	32.66307676
YKR006C	51.97889342	46.20983902	81.40894137	61.62618991	57.70184262	51.02922632	51.68120175	45.37698068	45.34926998	45.80364564
YKR007W	0	0	0	0	0	0	0	0	0	0
YKR008W	104.2181592	138.3635254	143.4096858	177.8267769	114.0089063	104.1033454	115.475158	98.82532873	101.1527175	102.9593607
YKR014C	1173.819804	1273.450529	1368.983537	1747.920036	993.7625866	902.3222484	715.7288678	1223.686807	1411.522036	1374.838894
YKR016W	2111.34525	2142.509415	2641.609728	2425.414388	2204.077793	2063.812941	2192.615494	2031.413295	2054.320221	1183.876387
YKR018C	715.9616518	658.9179799	624.506428	648.7500078	643.3035088	613.2960821	582.5349469	817.1642619	843.8230525	658.2300643
YKR024C	86.7332687	0	54.29195139	49.56521392	0	81.07654508	0	122.1027255	68.7513764	93.43767367
YKR025W	80.18942134	151.572182	53.7994982	113.8660165	84.63719075	72.82182166	74.60223834	84.93812898	86.45337109	99.57621052
YKR026C	1325.433959	1214.279683	1246.359292	1480.09214	1630.684308	1521.505346	1511.711425	1549.436964	1769.967662	1464.525883
YKR028W	99.37098563	75.99452658	88.64530082	108.1138847	100.4815865	0	108.2956452	104.9455946	0	59.06014996
YKR029C	0	0	0	0	0	0	0	0	0	0
YKR035W-A	1472.322652	1758.67652	1176.036135	1092.708507	1510.362273	1294.182086	1339.000736	1285.43	1444.380396	1208.94911
YKR037C	0	0	0	0	0	0	0	0	0	0
YKR038C	56.89341023	65.4351087	60.44677526	62.15775693	62.65505836	0	59.96326788	50.97109468	59.23914317	79.96981652
YKR043C	26.07507057	27.17057404	26.16843228	27.97253147	27.21915207	25.66294343	25.07929571	27.43955471	26.46766136	26.82305742
YKR046C	6386.15641	21735.74225	7360.208561	5991.578906	5564.415513	4600.66761	2105.543079	9140.162624	10920.30347	6433.951133
YKR048C	2376.545045	1920.485704	2508.572097	3078.411457	2485.83032	2598.353254	2531.082735	2671.928393	3085.519152	3466.808421
YKR056W	60.50342954	23.71282612	74.1131613	95.1715108	62.59819322	124.8225272	107.4752305	70.87756626	33.1982482	31.89777915
YKR059W	28874.05628	30819.63779	30889.08226	33096.15836	30602.67129	30345.59462	33199.54298	30191.37452	29753.2323	33861.16915
YKR060W	66.64177534	65.55427646	60.8740207	57.24619106	69.25191104	64.91323995	63.39167452	80.31450584	68.3070825	60.99703367
YKR062W	96.90528008	92.9462277	122.7779096	126.339363	90.55566131	91.66891807	88.42503567	113.3975648	110.659284	102.1111396
YKR065C	708.830388	746.9012903	763.2647019	628.71144	718.8355271	732.047464	686.8058294	712.6568907	709.8401414	535.7056582
YKR066C	424.1475263	404.2301664	363.1512415	377.7798679	393.5070791	403.2205285	390.5218293	533.6179052	637.0406605	300.9111078
YKR068C	1035.740983	962.5039356	1040.399006	1040.518006	1041.824463	881.8680821	996.6279952	1151.353886	1106.891711	1168.706157
YKR069W	468.6385253	445.4176831	464.4099211	509.7382921	459.0851971	455.7667731	459.4905518	466.373685	437.8688005	561.1334767
YKR070W	336.8186537	380.3597658	420.1488908	350.3182616	333.2364499	390.4461091	273.8039189	640.4342567	396.2563059	251.4011022
YKR071C	246.7661045	205.1783466	298.3386652	306.7821189	271.6679869	298.4267293	289.5249476	285.3731581	285.0955745	234.9357368
YKR074W	618.7442352	655.6735292	691.4528358	786.4837225	545.2172949	547.9267902	422.7269602	721.531396	876.6488246	781.6445543
YKR080W	1440.91548	1528.173432	2450.183958	2031.589002	1382.045455	1370.37763	1086.750223	1743.425213	1427.614925	1579.627887
YKR081C	445.7095632	331.9853463	353.6044703	361.002348	467.7553475	441.0830699	475.3590612	462.8472345	407.8156718	405.1894807
YKR082W	90.066739	109.2716886	110.4211692	139.7018253	101.7822282	106.8019886	91.41447576	102.6221575	104.4566417	121.9063485
YKR084C	448.8060487	430.206225	461.4987232	481.6468477	484.5667564	476.2342829	655.2126946	429.1093909	450.2004987	480.1382196
YKR085C	77.52870462	80.55162718	137.8623437	98.09779988	88.41643232	89.2444121	86.26132764	75.079492	75.5085448	76.84854642
YKR092C	25.50252873	17.84367712	25.89557948	26.99793937	26.66401216	26.21264199	27.23058225	34.36079639	38.04575901	31.41218587
YKR096W	0	0	0	0	0	0	0	0	0	0
YKR097W	0	0	0	0	0	0	0	0	0	0
YLL001W	2606.933823	2677.519863	3740.782461	3360.871973	2560.360823	2504.597651	2344.5927	2314.658889	2490.177329	2646.787171
YLL003W	34.19178128	0	0	84.6984626	56.97128378	48.27727429	42.86384542	0	31.47718736	39.0362833
YLL004W	0	0	0	0	0	0	0	0	0	0
YLL018C	2488.427701	2183.287356	2445.040798	3194.586688	3023.928423	3131.114261	3729.105397	2746.870208	2880.687365	2667.079958
YLL021W	19.62889014	22.24314686	22.40008358	17.88830781	11.22800116	13.25151091	0	14.98851309	17.00919294	17.63377883
YLL026W	19776.39007	12699.00257	11000.71901	18174.98984	18324.36182	16931.79953	11675.31015	23828.72525	26907.33259	21616.2015
YLL028W	0	0	0	0	0	0	0	0	0	0
YLL029W	452.2899656	505.2816891	568.3924433	556.3784732	443.5663512	412.9449222	394.1933624	477.5485718	538.6436517	514.6742892
YLL034C	91.72861759	0	61.0053385	0	123.1730298	88.10559321	93.28868495	71.93278202	72.07387511	89.69827595
YLL036C	80.28640181	77.15678445	88.78977929	74.87606062	69.44118726	93.09492576	96.91998239	73.57484229	76.10083305	68.67235778
YLL040C	30.08976894	21.78393264	27.16471349	36.74640417	0	21.66972067	20.46694556	24.47375349	30.02669395	26.49017377
YLL041C	9093.273996	17809.20236	15913.50205	8275.814072	9814.833103	9351.845065	11415.85675	9815.668798	10284.63495	2443.814123
YLL045C	26893.59346	26539.99281	26178.78261	27506.09666	30467.44541	30119.85221	30696.4671	29962.98189	29546.5827	27704.56182
YLL048C	63.98876189	84.2876645	71.42919256	73.66969528	56.99100873	62.17850257	63.54361382	60.03066962	55.06100034	95.20946898
YLL050C	75229.67282	71974.73078	72776.90373	67484.9891	68773.52003	71111.74692	71208.9591	70824.65132	70409.85565	77172.79485
YLR002C	0	71.38343027	99.08753367	151.3580026	0	134.2502914	245.6631134	113.4823104	0	153.6651976
YLR003C	1043.595168	1002.356621	818.6282237	816.5323429	1153.892324	1126.393849	1167.017024	1174.672915	1159.752827	871.2114799
YLR008C	2407.600894	2692.094694	4365.887649	4008.545002	2902.4517	2794.388155	2875.699297	2520.676926	2868.262186	3895.702528
YLR009W	712.0097756	555.5577234	660.6330534	656.2554327	747.7313251	878.7083828	913.7733743	741.3103052	660.1898718	597.7180324
YLR017W	137.5929812	184.863884	196.1482159	156.6687368	142.1625993	141.5274747	152.2444633	134.8345504	122.113529	93.33960003
YLR022C	439.3654683	455.3880459	461.2816145	556.883985	454.0916263	414.2780275	458.5482842	503.3211181	539.287292	606.5344148
YLR025W	597.1211974	817.6859071	706.7509428	777.5103984	503.1622265	520.8102851	609.6752843	711.1060563	807.3843976	623.3899921
YLR026C	198.751308	234.9783153	199.0193316	217.3188472	212.7361277	182.5688797	212.1117616	199.275938	197.1219083	173.7871566
YLR027C	9926.936976	14513.31879	14514.89123	8271.865748	11329.9252	11211.72785	12561.17732	9412.442616	8515.673188	5671.841392
YLR028C	1795.786075	2283.008369	1591.77645	1661.69015	1758.229437	1775.277125	1602.114658	2151.839542	2255.445317	1667.892534
YLR033W	126.1800622	115.8374316	120.597556	162.9077763	135.0540418	119.1286901	125.9829346	115.9847901	117.2811511	108.0819658
YLR034C	0	0	0	0	0	0	0	0	0	0
YLR043C	4703.609235	4859.031197	6810.587945	6188.259673	5467.872258	5704.900167	6592.25027	4563.852083	4473.880015	4180.286736
YLR044C	54176.32614	49456.94416	24314.85509	42473.90188	57919.75244	57320.86037	58775.58071	64963.23004	64366.16247	137123.236
YLR045C	42.57481288	37.94303825	33.50534955	32.20092875	31.71551809	34.22780582	34.86746021	28.29729728	28.21539096	31.38782649
YLR048W	47149.72762	49198.67996	51454.27972	51849.1846	62996.97691	57161.5892	59970.41847	49542.55872	54178.75077	46643.24246
YLR050C	95.68823842	149.0697254	132.0534783	152.1901107	121.9509651	195.2271483	189.0999005	217.2707988	179.2520374	287.8610173
YLR055C	83.98705178	64.29957733	93.41321204	94.03956337	66.52376107	64.16667793	72.42072698	81.61355609	77.48557725	72.00234537
YLR056W	203.2266111	96.17560775	43.0369318	78.18947169	234.7496872	333.5074198	480.615786	81.70507223	78.57384741	130.5221674
YLR057W	0	0	0	0	0	0	0	0	0	0
YLR058C	14929.96499	14379.02976	17876.24531	12309.51834	15082.11531	15354.11381	14808.68211	17166.00332	14496.93114	17975.32206
YLR060W	4156.275996	3952.459698	4765.484106	6099.899292	4536.201961	4699.798315	5169.183279	4602.744881	4882.175381	5537.358855
YLR061W	47064.09538	42819.0825	41620.87073	42791.97657	46094.54907	48769.19068	47029.71615	48507.872	52984.34642	46092.27224
YLR063W	0	0	0	0	0	0	0	0	0	0
YLR066W	1876.279513	2170.217414	1681.851704	1633.096625	2040.605277	1937.716466	1932.29618	1611.129531	1802.219727	1899.82807
YLR069C	1016.219878	891.4250702	1694.782905	1626.501519	1047.60277	988.9312153	876.1985482	950.4281587	1150.204741	1878.045344
YLR071C	13.01009561	0	15.06623167	13.99109464	11.14767266	10.46852962	11.22402658	12.65848579	8.353824159	26.15539101
YLR075W	10356.62175	9429.238982	9902.371753	9763.669298	11095.80374	10581.15824	10709.6233	10881.91271	10372.77696	9077.627491
YLR078C	351.4455192	328.3599358	557.3300627	707.7342808	513.8058456	560.4897127	435.8967926	503.4294572	486.0430019	350.0385872
YLR083C	83.22027203	69.20991313	61.00385259	52.09894345	62.41493246	52.40337098	60.01600841	65.9457539	59.17071782	58.72736668
YLR085C	90.90149289	0	95.12384426	86.53080818	0	0	0	62.83997365	0	41.96972624
YLR088W	0	0	0	0	0	0	0	0	0	0
YLR089C	726.7111311	948.1836501	1024.642993	625.9043266	828.9412436	780.83536	808.3278312	710.8042189	681.1756233	394.6928769
YLR093C	2266.32365	1869.034471	1595.619993	1587.057914	1983.872635	1882.829117	1888.455494	2586.765543	2952.839046	1763.616734
YLR095C	119.785008	97.43006846	131.090269	139.6964295	85.27679619	108.6566431	89.92654638	72.93616331	115.1915991	126.775134
YLR100W	1408.134934	1304.208145	794.4646751	700.6452468	1650.634837	1515.52597	1847.46447	1051.852546	1105.352847	1517.183941
YLR104W	118.091793	0	133.7370968	185.2104402	118.6018986	0	105.6496893	0	0	168.8861502
YLR106C	54.92020167	40.71735811	44.13749927	47.91432633	53.21737509	55.96067641	67.55481604	47.30349595	41.45314799	51.94055012
YLR109W	8781.041325	6883.911629	2853.802832	4674.847453	8620.752826	9136.173139	7373.92458	8352.481249	7767.82625	8299.154392
YLR113W	1084.756127	1194.00984	1578.996693	1490.13687	1140.260901	1144.476904	1318.017736	1194.091348	1210.986603	1792.78397
YLR114C	192.9382074	205.22765	209.414951	321.2218009	153.6248006	184.9817393	169.5365761	159.8189652	176.6584089	166.341164
YLR118C	845.3537426	1001.065243	852.8412739	1010.767615	796.9689517	842.8095157	742.1447199	796.521744	791.4893718	682.4296547
YLR129W	38.7544694	30.68405838	27.55830593	37.18445122	41.47522716	42.596042	43.25559433	42.39158887	34.3846214	58.84680655
YLR133W	476.2671674	642.8338369	815.6269817	727.8871283	454.7717621	430.7329976	439.5441655	478.3169472	478.3454201	675.9270715
YLR146C	295.1291732	292.9629667	463.3548558	382.6093212	356.5498918	252.0926919	330.3443221	298.3760581	324.8427084	389.4520491
YLR147C	1442.896354	1773.052686	2039.490501	1989.93696	1652.9597	1432.822235	1694.020454	1462.654493	1900.602545	1416.022025
YLR148W	66.37054729	123.7868152	89.49192736	66.74744284	0	85.63638614	0	28.3680565	0	100.1567895
YLR150W	5419.667537	5236.536993	5272.849569	5015.342152	6524.525883	6130.025976	6614.384282	6050.45439	5583.552811	5698.34883
YLR153C	17024.36661	38601.36484	31020.13813	22138.93051	19979.81	20102.67561	22960.58243	13828.90059	12808.21747	22608.72658
YLR163C	1939.166084	2122.966946	2810.621589	3021.878889	2251.72334	1955.635524	1920.147067	1587.3013	1757.963793	1956.561147
YLR166C	0	0	0	0	0	0	0	0	0	0
YLR172C	4385.901266	4332.794463	5145.6587	3996.213119	5167.549563	4644.971062	4523.185164	4744.828786	5047.870079	5021.792597
YLR174W	287.8535882	586.7577681	370.0054037	112.3432997	342.5067927	311.9061113	207.8142514	427.5683978	389.3855194	69.7040182
YLR175W	1459.256399	1228.659069	1109.297132	1197.993287	1633.262387	1580.030553	1767.30977	1522.084583	1435.771335	1413.130652
YLR178C	2084.691829	1277.155691	626.7820328	633.7024811	1923.827188	1793.56107	1271.926871	2592.550168	2989.730295	1111.984287
YLR179C	365.0581797	422.9905961	467.2175881	422.0996629	402.954684	399.1838495	506.8519571	582.6591482	677.8881922	1528.971109
YLR180W	2193.367036	2639.031989	3132.351623	2574.528903	2594.050779	2712.630438	2844.586483	2488.966752	2245.455257	2732.410341
YLR181C	0	0	0	0	0	0	0	0	0	0
YLR186W	79.74904453	67.62454427	74.72922661	82.86103118	80.02220223	90.45260781	85.01149423	86.7522803	90.18056234	91.98741755
YLR192C	3556.912342	4090.229741	3849.967181	3474.463318	3422.899341	3575.080479	3628.010279	3982.491763	4006.426104	3845.184598
YLR195C	696.8944628	836.0055002	1215.415613	1408.338156	768.6925164	756.727929	1027.057612	694.3442001	793.7893015	1120.554886
YLR196W	413.7549594	284.1474291	300.5385201	317.7069858	448.137714	467.4436277	428.3635887	416.8803076	384.9335669	325.5342453
YLR197W	6989.825698	4489.875446	4971.565873	6455.174045	7701.025063	8048.854563	8030.55642	7765.821121	7427.874188	7804.467905
YLR200W	0	0	0	0	0	0	0	0	0	0
YLR206W	174.4852274	237.0716989	208.9617732	303.5063174	334.1277164	163.3888527	105.0207881	184.7780261	210.5562633	225.4140613
YLR207W	0	0	0	0	0	0	0	0	0	0
YLR208W	6765.457701	6893.484765	7575.671603	8135.081249	6841.798592	6929.307601	6995.77133	7014.989831	7483.510103	7014.178616
YLR209C	1605.879698	2407.955495	2638.145171	2869.514999	1695.176655	1730.276805	1793.298912	1747.98633	1840.661718	1676.152603
YLR214W	0	0	0	0	0	0	0	0	0	0
YLR215C	1113.287375	978.4877974	987.7843528	1060.881235	1314.675946	1131.618114	1510.152776	847.0947279	1056.681124	909.9213903
YLR216C	616.8115116	400.3828433	438.3260935	428.4683628	660.4169092	662.6989505	625.6973327	851.332586	1203.776626	1036.458228
YLR221C	0	0	0	0	165.1689175	0	0	159.291663	0	169.8258719
YLR222C	83.57483891	63.3993202	58.09310947	81.30004918	81.92123275	81.83575723	91.89478791	81.27141247	76.75021654	87.68951034
YLR226W	38.27204871	48.24946624	0	71.62337917	52.64391061	54.21322831	55.04366071	63.66760426	46.62769883	56.51427296
YLR229C	995.5554826	1350.940166	977.9605889	815.1618113	1072.574468	992.0375041	1001.849448	1102.209175	1122.760939	903.4736822
YLR231C	404.5719104	672.6447996	396.0582066	370.7954879	425.560501	439.7095378	438.1296831	440.3186553	550.463573	391.8315505
YLR241W	25.0329385	35.57716485	25.50434802	28.45922802	20.39633115	20.74737506	19.90405519	16.52800866	14.79831964	21.3054834
YLR245C	0	0	0	0	0	0	0	0	0	0
YLR250W	1710.554008	1597.153978	0	1656.545821	0	2271.051061	1245.001838	0	1893.478924	1880.74486
YLR258W	798.5987808	730.3631675	605.5232809	1143.65425	810.7955647	669.9642327	466.2148891	1008.20156	1340.380457	801.7485105
YLR259C	25171.18011	21557.64633	35766.4908	35521.09303	23971.99594	24237.46411	24284.25689	27210.6041	37541.62425	65536.96319
YLR262C	19.88644164	18.40238805	20.22903081	21.39441672	19.67999234	20.31054166	21.99394922	21.25343675	25.46271781	21.6912805
YLR268W	1921.235703	2030.229578	1969.354494	2003.004997	2043.389925	1870.257326	1981.015221	2005.350337	2353.041825	2333.766906
YLR270W	4402.444535	4584.950036	4408.632361	5668.292888	5025.385873	5029.993499	5799.457662	4789.172926	5580.581013	4802.269687
YLR275W	1014.957314	1040.714374	1345.965348	1030.971111	1018.409078	972.3319494	1104.284172	1230.281375	1225.367631	1051.761045
YLR276C	88.12513285	66.08462149	65.23427716	85.82090032	84.86578697	87.28595972	96.27705698	87.43065047	92.22762989	125.7989707
YLR285W	614.2748137	505.1915581	671.9823927	900.2382504	668.6415544	706.2847095	627.4160455	889.8674352	851.5980015	1001.316699
YLR287C	346.731772	287.6456474	341.3447589	429.8080611	322.5033103	337.1081678	340.3818619	336.0206571	339.5889566	328.5924749
YLR290C	381.7544501	276.1497521	256.0046666	292.456091	296.7996316	293.2972104	243.9117498	355.8482114	435.6655801	245.1533079
YLR291C	491.9564283	443.6996466	531.5673547	641.191111	485.3956123	478.3173757	360.7070614	530.8043804	640.2881104	523.0906666
YLR292C	33.44135629	26.82667018	69.23247382	32.87314205	36.40512458	37.22381267	38.23432036	36.70556285	30.71013109	45.21629913
YLR295C	0	0	0	0	0	0	0	0	0	0
YLR298C	133.0573095	360.2236641	229.3987936	123.983643	92.76497781	129.5658338	86.14690813	93.8631949	114.3321576	89.45676805
YLR300W	2456.141513	3328.434658	2184.037294	1809.581734	2540.167084	2547.613126	2049.452218	2329.372317	1893.666715	632.4586827
YLR301W	6252.396491	6561.150737	6005.302817	6474.366902	5937.299198	5542.062282	5072.132363	6113.751166	6783.945596	6934.904331
YLR303W	46733.42245	55688.63618	41357.37881	37103.43852	46722.52868	48231.9445	53306.03075	44045.72209	43163.52664	36462.7596
YLR304C	19741.72401	44979.68443	36451.33656	17969.06758	18953.32484	20700.07921	22100.51996	23120.67009	24575.68851	7013.659545
YLR305C	13.06454895	7.10191969	9.574301083	8.373909961	7.314126067	0	10.93733689	14.92691238	11.47320375	13.60832488
YLR309C	35.53388046	0	26.08372484	42.88843144	28.6778128	0	41.8403433	35.4490071	32.08093902	36.59345538
YLR310C	0	0	0	0	0	0	0	0	0	0
YLR312W-A	1455.588961	1266.902673	2514.21807	2177.407966	1611.286208	1476.946624	1287.769671	1230.780116	1304.269585	1769.837054
YLR314C	673.2409752	663.6454306	707.6730464	839.092015	736.2987036	651.3232194	619.5572026	645.1816568	675.379336	678.3286314
YLR321C	10.56849811	9.143870621	10.92454016	11.33618553	9.039897499	9.813808031	8.748070873	9.299302762	8.692404014	6.679492114
YLR325C	41876.55949	39454.41788	39311.58777	36881.62151	46868.07449	43972.28755	43872.25319	44763.31693	42959.53816	33971.65385
YLR332W	0	0	0	0	128.5163692	0	0	0	0	293.5522393
YLR335W	17.35875952	18.24296614	21.88579229	29.37570641	17.1334687	17.30918356	18.78982292	18.77409662	25.1114499	27.06766841
YLR340W	50515.09399	41095.02394	40383.69468	41071.23856	50800.72664	52318.75332	51297.8653	46289.64776	52803.49576	47330.13115
YLR344W	5724.824729	5916.870165	5683.219587	5591.711185	6214.483194	5970.668574	5846.366457	6173.556142	6292.886785	5200.340972
YLR345W	133.672054	115.4499409	81.59672612	102.062733	116.6012728	112.953097	86.71010688	156.634261	150.1555825	96.85727061
YLR347C	723.1145185	749.2609503	867.8999213	1112.766054	755.4694117	778.409336	848.2180958	770.109744	883.5803436	1107.424892
YLR351C	1185.18304	1650.686927	1324.464719	1117.027252	1351.419433	1386.021479	1475.047394	1334.193517	1365.181894	1328.994756
YLR354C	34097.40387	22538.61131	26042.67609	35726.83871	32961.13901	33884.03051	35773.40632	33291.10473	31610.81084	23105.07773
YLR355C	75611.15977	55107.83931	51581.57649	38198.06169	76698.66231	72988.7854	68112.75521	61703.28849	52987.44911	42168.8807
